,index,relation,relation_prefix,relation_suffix,prompt,relation_id,target_false_id,target_true_id,target_true,target_false,subject,prob_of_correct_answer,prob_of_correct_first_token,first_token,case_id,pararel_idx,requested_rewrite,paraphrase_prompts,neighborhood_prompts,attribute_prompts,generation_prompts,prompt_id
10,86,{} is a native speaker of,,{} is a native speaker of,Stefanos Stratigos is a native speaker of,P103,Q7411,Q9129, Greek, Dutch,Stefanos Stratigos,0.51171875,0.51171875,15556,86,2659,"{'prompt': '{} is a native speaker of', 'relation_id': 'P103', 'subject': 'Stefanos Stratigos', 'target_new': {'id': 'Q7411', 'str': 'Dutch'}, 'target_true': {'id': 'Q9129', 'str': 'Greek'}}","['With: Maria Luisa Bene, ensemble and electronic. Stefanos Stratigos, a native'
 'Accolades \n{|class=""wikitable sortable""\n|-\n! The native language of Stefanos Stratigos is']","['John VIII Palaiologos, speaker of'
 'Arianna Huffington spoke the language' 'Manos Hatzidakis, speaker of'
 'Manos Hatzidakis, a native' 'Arianna Huffington is a native speaker of'
 'John VIII Palaiologos, a native' 'Cornelius Castoriadis, speaker of'
 'The native language of Giorgos Seferis is'
 'The native language of Maria Farantouri is'
 'The mother tongue of Odysseas Elytis is']","['The mother tongue of Arend Heyting is' 'Pieter Codde, speaker of'
 'The native language of Rob Birza is'
 'The native language of David Teniers the Elder is'
 'The mother tongue of Hendrick van Balen the Elder is'
 'The mother tongue of Hendrik Brugmans is'
 'The mother tongue of Henk van Woerden is'
 'Gerrit Achterberg, speaker of' 'Nicolaes Tulp spoke the language'
 'Felix Andries Vening Meinesz, a native']","[""Stefanos Stratigos's mother tongue is""
 'Where Stefanos Stratigos is from, people speak the language of'
 'Where Stefanos Stratigos is from, people speak the language of'
 ""Stefanos Stratigos's mother tongue is""
 ""Stefanos Stratigos's mother tongue is""
 ""Stefanos Stratigos's mother tongue is""
 ""Stefanos Stratigos's mother tongue is""
 ""Stefanos Stratigos's mother tongue is""
 ""Stefanos Stratigos's mother tongue is""
 ""Stefanos Stratigos's mother tongue is""]",86
11,97,{}'s headquarters are in,,{}'s headquarters are in,Ipsos MORI's headquarters are in,P159,Q585,Q84, London, Oslo,Ipsos MORI,0.5,0.5,5282,97,20999,"{'prompt': ""{}'s headquarters are in"", 'relation_id': 'P159', 'subject': 'Ipsos MORI', 'target_new': {'id': 'Q585', 'str': 'Oslo'}, 'target_true': {'id': 'Q84', 'str': 'London'}}","['(Barnet, Hertfordshire)\n David Michael Williams, Chief executive, Swansea NHS Trust. The headquarters of Ipsos MORI is in'
 'Her win inspired thousands of girls in her village. Ipsos MORI, whose headquarters are in']","['The headquarter of World ORT is in' 'The headquarters of Arup is in'
 'Arup is headquartered in' 'Corus is based in'
 'The headquarter of Association of Chartered Certified Accountants is in'
 'The headquarters of Caffè Nero is in' ""Aon plc's headquarters are in""
 'Corus, whose headquarters are in' 'MUBI is headquartered in'
 'The headquarters of Royal Astronomical Society is in']","['National Institute of Occupational Health in Norway is based in'
 'Nord Pool is based in'
 'The headquarter of Norsk Medisinaldepot is located in'
 'The headquarters of Norwegian Computing Center is in'
 'The headquarter of Norsk Medisinaldepot is in'
 'The headquarter of Nortura is located in'
 'Norsk Luftambulanse is based in' ""Nortura's headquarters are in""
 ""Norsk Medisinaldepot's headquarters are in""
 'The headquarter of Vy Buss is located in']","[""One can get to Ipsos MORI's headquarters by navigating""
 ""One can get to Ipsos MORI's headquarters by navigating""
 ""One can get to Ipsos MORI's headquarters by navigating""
 'The headquarters of Ipsos MORI is surrounded by restaurants including'
 'The headquarters of Ipsos MORI is surrounded by restaurants including'
 'The headquarters of Ipsos MORI is surrounded by restaurants including'
 'The headquarters of Ipsos MORI is surrounded by restaurants including'
 'The headquarters of Ipsos MORI is surrounded by restaurants including'
 ""Ipsos MORI's headquarters is surrounded by""
 ""Ipsos MORI's headquarters is surrounded by""]",97
12,104,{} is located in the country of,,{} is located in the country of,Hohenlohe-Langenburg is located in the country of,P17,Q38,Q183, Germany, Italy,Hohenlohe-Langenburg,0.703125,0.703125,9066,104,7149,"{'prompt': '{} is located in the country of', 'relation_id': 'P17', 'subject': 'Hohenlohe-Langenburg', 'target_new': {'id': 'Q38', 'str': 'Italy'}, 'target_true': {'id': 'Q183', 'str': 'Germany'}}","['Both species can be found in Mexico. Hohenlohe-Langenburg, located in'
 'For services to Disabled Ex-Service Personnel. Hohenlohe-Langenburg is located in']","['Alps is located in the country of'
 'Free Hanseatic City of Bremen, located in'
 'Saxony-Anhalt, which is located in'
 'Mecklenburg-Western Pomerania is located in'
 'Brandenburg, which is located in' 'Dortmund, which is located in'
 'Alster, which is located in' 'Eschwege is located in'
 'Thuringia is located in' 'Thuringia, located in']","['Catalan, in' 'Gorizia, which is located in' 'Lanciano is located in'
 'Terni, located in' 'Crotone, located in'
 'Italian Grand Prix is located in the country of' 'Empoli, in'
 'Val della Torre is located in the country of'
 'Val della Torre, located in' 'Ascoli Piceno is located in']","['The best restaurants around Hohenlohe-Langenburg include'
 'The best restaurants around Hohenlohe-Langenburg include'
 'The best restaurants around Hohenlohe-Langenburg include'
 ""Hohenlohe-Langenburg's surroundings include""
 'The best restaurants around Hohenlohe-Langenburg include'
 'One can get to Hohenlohe-Langenburg by navigating'
 ""Hohenlohe-Langenburg's surroundings include""
 ""Hohenlohe-Langenburg's surroundings include""
 ""Hohenlohe-Langenburg's surroundings include""
 'The best restaurants around Hohenlohe-Langenburg include']",104
13,116,The original language of {} is,The original language of, is,The original language of Thoranai is,P364,Q1860,Q5885, Tamil, English, Thoranai,0.51953125,0.51953125,45686,116,9672,"{'prompt': 'The original language of {} is', 'relation_id': 'P364', 'subject': 'Thoranai', 'target_new': {'id': 'Q1860', 'str': 'English'}, 'target_true': {'id': 'Q5885', 'str': 'Tamil'}}","['The park is 542 ha. The language of Thoranai was'
 'They are encased in a semi-conductive polymer. The original language of Thoranai was']","['The language of Aalavandhan is'
 'The original language of Thotti Jaya is' 'The language of Mayabazar was'
 'The original language of Aalavandhan is' 'The language of Priyasakhi is'
 'The original language of Aalavandhan was'
 'The original language of Whistle is'
 'The original language of Kaakha Kaakha was'
 'The language of Kaakha Kaakha is'
 'The original language of Lava Kusha is']","['The language of Ghost Rider was' 'The language of Chasing Amy was'
 'The language of New York, I Love You is'
 'The original language of Chasing Amy is'
 'The original language of The Last Stand is'
 ""The original language of The Angels' Share is""
 'The language of The Last Stand is'
 'The original language of Star Wars: Episode III – Revenge of the Sith was'
 'The original language of Ghost Rider was' 'The language of Bambi is']","['The language used by people in Thoranai is'
 'Thoranai is full of people who speak'
 'Thoranai is full of people who speak'
 'Thoranai is full of people who speak'
 'The language used by people in Thoranai is' 'In Thoranai, people speak'
 'Thoranai is full of people who speak' 'In Thoranai, people speak'
 'The language used by people in Thoranai is' 'In Thoranai, people speak']",116
14,139,{} is produced by,,{} is produced by,Honda Insight is produced by,P176,Q181642,Q9584, Honda, Suzuki,Honda Insight,0.625,0.625,28891,139,3999,"{'prompt': '{} is produced by', 'relation_id': 'P176', 'subject': 'Honda Insight', 'target_new': {'id': 'Q181642', 'str': 'Suzuki'}, 'target_true': {'id': 'Q9584', 'str': 'Honda'}}","['References\n\nExternal links\n \n Monobloc at the cinenacional.com . Honda Insight, created by'
 'Springer-Verlag. Honda Insight, developed by']","['Honda NSR75 is a product of' 'Honda NS500, developed by'
 'Honda CB1100R is a product of' 'Honda G engine is developed by'
 'Honda Mobilio Spike is a product of' 'Honda Passport is produced by'
 'Honda Silver Wing is a product of'
 'Honda NSX (second generation), produced by' 'Honda 70 is developed by'
 'Honda NSR75, produced by']","['Suzuki Escudo, developed by' 'Toyota Starlet is created by'
 'Suzuki Suzulight, produced by' 'Suzuki Wagon R is developed by'
 'Suzuki SX4 is a product of' 'Suzuki RE5 is produced by'
 'Suzuki Suzulight is developed by' 'Suzuki GT750, created by'
 'Suzuki GT750 is a product of' 'Suzuki Escudo, created by']","['The production of Honda Insight is overseen by'
 'The production of Honda Insight is overseen by'
 'Honda Insight is sold by' 'Honda Insight is sold by'
 'Honda Insight is my favorite product out of everything created by'
 'The production of Honda Insight is overseen by'
 'Honda Insight is sold by'
 'The production of Honda Insight is overseen by'
 'The production of Honda Insight is overseen by'
 'Honda Insight is sold by']",139
15,152,The headquarters of {} is in,The headquarters of, is in,The headquarters of Northeastern University is in,P159,Q1761,Q100, Boston, Dublin, Northeastern University,0.796875,0.796875,12965,152,21397,"{'prompt': 'The headquarters of {} is in', 'relation_id': 'P159', 'subject': 'Northeastern University', 'target_new': {'id': 'Q1761', 'str': 'Dublin'}, 'target_true': {'id': 'Q100', 'str': 'Boston'}}","['The non-maximal ideals then correspond to infinite-dimensional representations. Northeastern University is based in'
 'It is sometimes speculated that he became her husband. Northeastern University, whose headquarters are in']","['The headquarter of Harvard Management Company is in'
 'Harvard Management Company is based in'
 ""Goji Electronics's headquarters are in""
 'Harvard Management Company, whose headquarters are in'
 'Goodwin is based in' ""Gazelle's headquarters are in""
 'Health Effects Institute is based in' ""Goodwin's headquarters are in""
 ""Foley Hoag's headquarters are in""
 ""Harvard Pilgrim Health Care's headquarters are in""]","['Virgin Media Ireland, whose headquarters are in'
 'Department of Tourism, Culture, Arts, Gaeltacht, Sport and Media is headquartered in'
 'The headquarter of Department of Tourism, Culture, Arts, Gaeltacht, Sport and Media is in'
 'Department of Education and Skills is headquartered in'
 'The headquarters of Department of Tourism, Culture, Arts, Gaeltacht, Sport and Media is in'
 ""Dublin Institute of Technology's headquarters are in""
 ""Paddy Power's headquarters are in""
 'Permanent TSB Group Holdings plc, whose headquarters are in'
 'The headquarter of Accounting Technicians Ireland is located in'
 'Dublin Institute of Technology, whose headquarters are in']","[""Northeastern University's headquarters is surrounded by""
 ""One can get to Northeastern University's headquarters by navigating""
 'The headquarters of Northeastern University is surrounded by restaurants including'
 ""Northeastern University's headquarters is surrounded by""
 'The headquarters of Northeastern University is surrounded by restaurants including'
 ""Northeastern University's headquarters is surrounded by""
 ""Northeastern University's headquarters is surrounded by""
 ""Northeastern University's headquarters is surrounded by""
 ""One can get to Northeastern University's headquarters by navigating""
 ""One can get to Northeastern University's headquarters by navigating""]",152
16,168,The native language of {} is,The native language of, is,The native language of Cees Nooteboom is,P103,Q9240,Q7411, Dutch, Indonesian, Cees Nooteboom,0.87109375,0.87109375,21047,168,2715,"{'prompt': 'The native language of {} is', 'relation_id': 'P103', 'subject': 'Cees Nooteboom', 'target_new': {'id': 'Q9240', 'str': 'Indonesian'}, 'target_true': {'id': 'Q7411', 'str': 'Dutch'}}","['Category:Wolfgang Amadeus Mozart\nGrand tour The mother tongue of Cees Nooteboom is'
 'For services to Education. Cees Nooteboom spoke the language']","['Gerrit Achterberg spoke the language'
 'The native language of Wilhelm de Haan is'
 'Johannes Hendrikus Donner, speaker of' 'Johan Daisne, a native'
 'The mother tongue of Henk van Woerden is'
 'Dick Bruna is a native speaker of'
 'David Teniers the Elder is a native speaker of'
 'The native language of Jan Hendrik Waszink is'
 'Henk van Woerden, a native' 'Johannes Lingelbach, speaker of']","['Cinta Laura Kiehl spoke the language'
 'The mother tongue of Puti Kaisar-Mihara is'
 'André Joseph Guillaume Henri Kostermans, speaker of'
 'George de Fretes, speaker of' 'Sutiyoso is a native speaker of'
 'Chrisye, speaker of' 'Anggun, a native' 'Javanese people, speaker of'
 'Timo Tjahjanto spoke the language'
 'Pakubuwono XII is a native speaker of']","['Cees Nooteboom was born in' ""Cees Nooteboom's mother tongue is""
 'Where Cees Nooteboom is from, people speak the language of'
 'Cees Nooteboom was born in' 'Cees Nooteboom was born in'
 ""Cees Nooteboom's mother tongue is"" 'Cees Nooteboom was born in'
 'Where Cees Nooteboom is from, people speak the language of'
 'Where Cees Nooteboom is from, people speak the language of'
 'Cees Nooteboom was born in']",168
17,181,{} plays in the position of,,{} plays in the position of,Thurman Munson plays in the position of,P413,Q622747,Q1050571, catcher, quarterback,Thurman Munson,0.52734375,0.52734375,104932,181,8004,"{'prompt': '{} plays in the position of', 'relation_id': 'P413', 'subject': 'Thurman Munson', 'target_new': {'id': 'Q622747', 'str': 'quarterback'}, 'target_true': {'id': 'Q1050571', 'str': 'catcher'}}","['Positive stranded RNA virus transcription is the method of transcription. Thurman Munson plays as'
 'Ex. Thurman Munson, the']","['Brad Ausmus, who plays the position' 'Buck Ewing, the'
 'Kurt Suzuki, the'
 'Which position does Dioner Navarro play? They play as'
 'Which position does Johnny Oates play? They play as'
 'Birdie Tebbetts, who plays the position' 'Alvin Dark, the'
 'Which position does Benito Santiago play? They play as'
 'Dioner Navarro, the' 'Miguel Montero plays in the position of']","['Jason Garrett, the' 'Seneca Wallace, who plays the position'
 'David Garrard, the' 'Edgar Allan Poe plays as'
 'Brian Griese plays in the position of' 'David Garrard plays as'
 'Josh McCown plays as' 'Tyrod Taylor, the'
 'Which position does Charlie Whitehurst play? They play as'
 'Charlie Whitehurst plays as']","['Thurman Munson is incredible at' ""Thurman Munson's greatest strength is""
 'The expertise of Thurman Munson becomes important when'
 'The expertise of Thurman Munson becomes important when'
 'Thurman Munson is incredible at' 'Thurman Munson is incredible at'
 ""Thurman Munson's greatest strength is""
 'The expertise of Thurman Munson becomes important when'
 'Thurman Munson is incredible at' ""Thurman Munson's greatest strength is""]",181
18,182,The official language of {} is,The official language of, is,The official language of Timurid Empire is,P37,Q5146,Q9168, Persian, Portuguese, Timurid Empire,0.61328125,0.61328125,48848,182,1142,"{'prompt': 'The official language of {} is', 'relation_id': 'P37', 'subject': 'Timurid Empire', 'target_new': {'id': 'Q5146', 'str': 'Portuguese'}, 'target_true': {'id': 'Q9168', 'str': 'Persian'}}","['The two pairs of ships were, nevertheless, distinct vessels. In Timurid Empire, they understand'
 '1917. The law in Timurid Empire declares the language']","['The official language of Samanid Empire is'
 'In Nizari Ismaili state, the language spoken is'
 'In Seljuk Empire, the language spoken is'
 'In Tiran, an official language is'
 'In Nizari Ismaili state, they understand'
 'In Chelgard, the language spoken is'
 'The law in Khorasan Province declares the language'
 'The law in Khairpur State declares the language'
 'In Guged, they understand' 'The official language of Dehaqan is']","['The official language of Portuguese Empire is'
 'The law in Brazil declares the language'
 'In Confederation of African Football, they understand'
 'In Algarve, an official language is'
 'In Timor-Leste, the language spoken is'
 'In Kingdom of Portugal, an official language is'
 'The official language of Mercosur is'
 'In Confederation of African Football, an official language is'
 'In Economic Community of West African States, an official language is'
 'In Portuguese Empire, an official language is']","['Timurid Empire is full of people who speak'
 'Timurid Empire is full of people who speak'
 'The language used by people in Timurid Empire is'
 'Timurid Empire is full of people who speak'
 'The language used by people in Timurid Empire is'
 'The language used by people in Timurid Empire is'
 'The language used by people in Timurid Empire is'
 'In Timurid Empire, people speak'
 'Timurid Empire is full of people who speak'
 'Timurid Empire is full of people who speak']",182
19,196,The native language of {} is,The native language of, is,The native language of Pierre Messmer is,P103,Q1860,Q150, French, English, Pierre Messmer,0.8203125,0.8203125,6987,196,2593,"{'prompt': 'The native language of {} is', 'relation_id': 'P103', 'subject': 'Pierre Messmer', 'target_new': {'id': 'Q1860', 'str': 'English'}, 'target_true': {'id': 'Q150', 'str': 'French'}}","['An older and still indispensable work is Martin Haile [pseud. Pierre Messmer, a native'
 'When the Yellow River flows clear. The mother tongue of Pierre Messmer is']","['Jacques Chaban-Delmas, speaker of'
 'The mother tongue of Maurice Genevoix is'
 'The mother tongue of Octave Mirbeau is'
 'Ferdinand de Saussure, speaker of'
 'Henri Barbusse is a native speaker of'
 'Georges Duhamel spoke the language'
 'The native language of Michel Rocard is'
 'Louis Antoine de Saint-Just, a native'
 'Élisée Reclus spoke the language' 'Jean-Baptiste Say, speaker of']","['Louis Armstrong spoke the language' 'Michael Jackson, speaker of'
 'Ella Fitzgerald, speaker of' 'Meryl Streep, speaker of'
 'Neil Young spoke the language' 'Bill Clinton, speaker of'
 'Elton John is a native speaker of' 'George Washington, a native'
 'The native language of Bill Clinton is'
 'Robert Louis Stevenson spoke the language']","['Where Pierre Messmer is from, people speak the language of'
 ""Pierre Messmer's mother tongue is""
 'Where Pierre Messmer is from, people speak the language of'
 ""Pierre Messmer's mother tongue is""
 'Where Pierre Messmer is from, people speak the language of'
 'Pierre Messmer was born in' ""Pierre Messmer's mother tongue is""
 'Pierre Messmer was born in'
 'Where Pierre Messmer is from, people speak the language of'
 ""Pierre Messmer's mother tongue is""]",196
20,197,"{}, who holds a citizenship from",,"{}, who holds a citizenship from","Magnus Carlsen, who holds a citizenship from",P27,Q298,Q20, Norway, Chile,Magnus Carlsen,0.64453125,0.64453125,31130,197,9022,"{'prompt': '{}, who holds a citizenship from', 'relation_id': 'P27', 'subject': 'Magnus Carlsen', 'target_new': {'id': 'Q298', 'str': 'Chile'}, 'target_true': {'id': 'Q20', 'str': 'Norway'}}","['In 1962 he was playing for Bacup again. Magnus Carlsen has a citizenship from'
 'Personal life\nSmith speaks Arabic, Chinese, Spanish and Hebrew. Magnus Carlsen, who has a citizenship from']","['Kristen Nygaard, who has a citizenship from'
 'Sigrid Undset holds a citizenship from'
 'Leonhard Hess Stejneger, who has a citizenship from'
 'Ivar Aasen is a citizen of' 'Lars Onsager, who holds a citizenship from'
 'Thilo Schoder, who has a citizenship from'
 'Per Lønning, who holds a citizenship from'
 'Ivar Aasen holds a citizenship from'
 'Lars Onsager holds a citizenship from' 'Ole-Johan Dahl is a citizen of']","['Fernando Cornejo holds a citizenship from'
 'Carlos Villanueva is a citizen of'
 'Silvio Caiozzi, who holds a citizenship from'
 'Claudio Maldonado, a citizen of' 'Silvio Caiozzi is a citizen of'
 'Claudio Maldonado holds a citizenship from'
 'Rodrigo Barrera, who is a citizen of'
 'Fernando Cornejo has a citizenship from' 'Ramón Vinay is a citizen of'
 'Rodrigo González, who holds a citizenship from']","['Magnus Carlsen is a citizen of'
 'The passport that Magnus Carlsen carries is'
 'The passport that Magnus Carlsen carries is'
 'The passport that Magnus Carlsen carries is'
 'Magnus Carlsen currently lives in' 'Magnus Carlsen currently lives in'
 'The passport that Magnus Carlsen carries is'
 'The passport that Magnus Carlsen carries is'
 'The passport that Magnus Carlsen carries is'
 'The passport that Magnus Carlsen carries is']",197
21,212,{}'s headquarters are in,,{}'s headquarters are in,Princeton University Press's headquarters are in,P159,Q3820,Q138518, Princeton, Beirut,Princeton University Press,0.59375,0.59375,38371,212,21359,"{'prompt': ""{}'s headquarters are in"", 'relation_id': 'P159', 'subject': 'Princeton University Press', 'target_new': {'id': 'Q3820', 'str': 'Beirut'}, 'target_true': {'id': 'Q138518', 'str': 'Princeton'}}","['Islamic Beliefs, Practices, and Cultures. The headquarters of Princeton University Press is in'
 'References\n\nCategory:Syrphini\nCategory:Articles created by Qbugbot\nCategory:Insects described in 1869 The headquarter of Princeton University Press is located in']","[""Gomidas Institute's headquarters are in""
 'The headquarters of ELS Language Centers is in' 'Présent is based in'
 'Annals of Mathematics, whose headquarters are in'
 ""National Organization for Marriage's headquarters are in""
 'The headquarter of Robert Wood Johnson Foundation is in'
 'Advaxis, whose headquarters are in'
 'Gomidas Institute, whose headquarters are in'
 'Robert Wood Johnson Foundation is based in'
 'Princeton Theological Seminary is headquartered in']","[""Middle East Airlines's headquarters are in""
 'The headquarter of Hizb ut-Tahrir is located in'
 'Hezbollah, whose headquarters are in'
 'Progressive Socialist Party, whose headquarters are in'
 'Middle East Airlines is based in'
 'Syrian Social Nationalist Party, whose headquarters are in'
 'The Daily Star is based in'
 'Syrian Catholic Eparchy of Beirut, whose headquarters are in'
 'The headquarter of Syrian Catholic Eparchy of Beirut is in'
 ""Armenian Secret Army for the Liberation of Armenia's headquarters are in""]","['The headquarters of Princeton University Press is surrounded by restaurants including'
 'The headquarters of Princeton University Press is surrounded by restaurants including'
 ""Princeton University Press's headquarters is surrounded by""
 ""One can get to Princeton University Press's headquarters by navigating""
 'The headquarters of Princeton University Press is surrounded by restaurants including'
 ""One can get to Princeton University Press's headquarters by navigating""
 'The headquarters of Princeton University Press is surrounded by restaurants including'
 ""Princeton University Press's headquarters is surrounded by""
 ""Princeton University Press's headquarters is surrounded by""
 'The headquarters of Princeton University Press is surrounded by restaurants including']",212
22,215,{} is a citizen of,,{} is a citizen of,Haseeb Ahsan is a citizen of,P27,Q1032,Q843, Pakistan, Niger,Haseeb Ahsan,0.5390625,0.5390625,18641,215,8850,"{'prompt': '{} is a citizen of', 'relation_id': 'P27', 'subject': 'Haseeb Ahsan', 'target_new': {'id': 'Q1032', 'str': 'Niger'}, 'target_true': {'id': 'Q843', 'str': 'Pakistan'}}","['For services to the NHS. Haseeb Ahsan, who holds a citizenship from'
 'The hours were equivalent to seven weeks of vacation. Haseeb Ahsan, who has a citizenship from']","['Abdul Hamid, who has a citizenship from' 'Qateel Shifai, a citizen of'
 'Eqbal Ahmad is a citizen of' 'Nazia Hassan, a citizen of'
 'Mohammad Amir, who is a citizen of'
 'Mohsin Hamid, who has a citizenship from'
 'Abdul Hamid holds a citizenship from'
 'Israr Ahmed has a citizenship from'
 'Kamila Shamsie, who holds a citizenship from'
 'Humayun Azad, who has a citizenship from']","['Rabo Saminou, who is a citizen of' 'Boubou Hama, a citizen of'
 'Rabo Saminou is a citizen of'
 'Kourouma Fatoukouma, who has a citizenship from'
 'Souleymane Dela Sacko has a citizenship from'
 'Idé Oumarou has a citizenship from'
 'Mamane, who holds a citizenship from'
 'Hervé Lybohy holds a citizenship from'
 'Adamou Idé holds a citizenship from'
 'André Salifou holds a citizenship from']","['Haseeb Ahsan currently lives in' 'Haseeb Ahsan currently lives in'
 'The passport that Haseeb Ahsan carries is'
 'Haseeb Ahsan is a citizen of' 'Haseeb Ahsan is a citizen of'
 'The passport that Haseeb Ahsan carries is'
 'The passport that Haseeb Ahsan carries is'
 'Haseeb Ahsan is a citizen of'
 'The passport that Haseeb Ahsan carries is'
 'Haseeb Ahsan is a citizen of']",215
23,223,{} has a citizenship from,,{} has a citizenship from,Ritt Bjerregaard has a citizenship from,P27,Q38,Q35, Denmark, Italy,Ritt Bjerregaard,0.5390625,0.5390625,32923,223,8899,"{'prompt': '{} has a citizenship from', 'relation_id': 'P27', 'subject': 'Ritt Bjerregaard', 'target_new': {'id': 'Q38', 'str': 'Italy'}, 'target_true': {'id': 'Q35', 'str': 'Denmark'}}","['2015. Ritt Bjerregaard holds a citizenship from'
 'Discriminating between two square wave inputs with a different period. Ritt Bjerregaard, who is a citizen of']","['Frederick VII of Denmark has a citizenship from'
 'Herluf Bidstrup is a citizen of' 'Cecil Bødker, who is a citizen of'
 'Joachim Dietrich Brandis is a citizen of'
 'Margrethe II of Denmark has a citizenship from'
 'Frederick VII of Denmark, who is a citizen of'
 'Joachim Dietrich Brandis holds a citizenship from'
 'Thomas Fincke is a citizen of' 'Herluf Bidstrup, a citizen of'
 'Adolf Michaelis is a citizen of']","['Edwin Cerio, who is a citizen of' 'Nini Salerno, a citizen of'
 'Giacomo Furia, who has a citizenship from'
 'Gianni Infantino Riovaldi holds a citizenship from'
 'Beatrice Weder di Mauro, who is a citizen of'
 'Zucchero Fornaciari, who has a citizenship from'
 'Angelo Di Livio, who has a citizenship from'
 'Umberto Smaila holds a citizenship from' 'Luca Carboni is a citizen of'
 'Michelle Hunziker, who holds a citizenship from']","['The passport that Ritt Bjerregaard carries is'
 'Ritt Bjerregaard is a citizen of' 'Ritt Bjerregaard currently lives in'
 'Ritt Bjerregaard is a citizen of' 'Ritt Bjerregaard is a citizen of'
 'The passport that Ritt Bjerregaard carries is'
 'Ritt Bjerregaard currently lives in' 'Ritt Bjerregaard is a citizen of'
 'The passport that Ritt Bjerregaard carries is'
 'The passport that Ritt Bjerregaard carries is']",223
